,Text1,Text2,label
9388,"[10167, 10780, 47431, 10105, 17529, 112, 187, 84773, 37718, 10162, 17555, 10105, 11584, 32343, 117, 10950, 18991, 101725, 10376, 10105, 43408, 10107, 11769, 10114, 10464, 119, 102]","[11723, 10309, 11769, 13465, 10146, 11299, 10108, 10105, 17529, 112, 187, 84773, 11084, 43408, 10107, 119, 102]",0
9389,"[11791, 13028, 21852, 14796, 11695, 11951, 112, 10323, 10590, 19353, 136, 10261, 22151, 10464, 28757, 10146, 10689, 20694, 48237, 11948, 10684, 10160, 24194, 84445, 119, 102]","[11696, 10309, 62151, 15130, 10188, 11948, 10684, 10160, 24194, 84445, 119, 102]",0
9390,"[51421, 77111, 10502, 101105, 10916, 12427, 10239, 53404, 80493, 10278, 11503, 38672, 20208, 11242, 20707, 10861, 13044, 42025, 21035, 86993, 53065, 11242, 13378, 12574, 77111, 10502, 101105, 30393, 10861, 21035, 818, 22309, 84138, 767, 41003, 24436, 10691, 53053, 10916, 14269, 44444, 57789, 11076, 14823, 11503, 766, 40750, 10582, 15896, 775, 18716, 13185, 119, 102]","[77111, 10502, 101105, 11076, 10239, 53404, 80493, 10278, 11076, 38672, 14495, 70160, 11503, 45096, 21735, 17651, 17571, 11363, 11722, 48664, 11689, 29006, 21009, 19249, 119, 102]",2
9391,"[20108, 98001, 53514, 10109, 14855, 37495, 10104, 12656, 10182, 44375, 10127, 28816, 193, 18414, 65079, 25764, 49316, 12333, 119, 102]","[10224, 16659, 10126, 10323, 107521, 10317, 10183, 10285, 10106, 44404, 10171, 119, 102]",0
9392,"[14015, 177, 112, 181, 10110, 18574, 10251, 102]","[13440, 117, 146, 112, 181, 10110, 18574, 10251, 119, 102]",0
9393,"[885, 77809, 11549, 109674, 898, 11208, 51617, 11845, 73997, 10412, 49131, 55190, 80452, 89150, 11453, 40265, 11714, 12213, 58016, 44989, 15778, 54930, 12151, 77073, 10412, 70885, 10532, 870, 92943, 11208, 10826, 28746, 10569, 920, 102]","[882, 11208, 27841, 13665, 10826, 853, 58935, 11549, 54908, 15778, 10532, 889, 21835, 17110, 52398, 12878, 10826, 870, 12878, 35247, 20429, 90656, 10412, 70885, 10532, 16791, 887, 13537, 15168, 102]",2
9394,"[12373, 39712, 10271, 112, 187, 16683, 10271, 30811, 12277, 13028, 15148, 11345, 10841, 10271, 112, 187, 67420, 10165, 10106, 10105, 26053, 11059, 10271, 30811, 16683, 29698, 10106, 10105, 17995, 102]","[10377, 11337, 15329, 16683, 29698, 10106, 10105, 17995, 12277, 13028, 15148, 11345, 10106, 10105, 26053, 119, 102]",0
9395,"[10188, 30518, 45596, 10908, 13708, 56332, 30787, 10189, 21528, 10114, 47715, 15127, 13000, 12373, 10271, 112, 187, 169, 29608, 11500, 10689, 112, 11639, 11846, 11393, 17843, 10107, 15767, 20156, 10855, 12898, 10111, 10689, 19556, 10114, 10211, 43379, 10455, 24699, 20104, 102]","[11723, 10301, 11426, 10479, 10301, 67605, 10114, 47715, 15127, 13000, 119, 102]",0
9396,"[23223, 10108, 11345, 10134, 10146, 52586, 15774, 10146, 169, 59925, 23194, 10111, 84340, 10114, 10105, 12557, 119, 102]","[11696, 10309, 52586, 15774, 10111, 84340, 119, 102]",0
9397,"[10293, 26506, 10147, 10431, 12985, 12062, 12062, 12062, 24931, 47145, 10305, 10231, 41686, 10331, 118, 19111, 10110, 22056, 10355, 11690, 10121, 24931, 47145, 10305, 10794, 18457, 172, 112, 21739, 29744, 10131, 10121, 10126, 21387, 118, 188, 118, 10154, 10294, 10119, 88406, 75815, 55692, 31043, 38614, 10129, 12556, 14068, 14643, 15537, 15699, 38679, 12291, 136, 102]","[13338, 182, 112, 10176, 10801, 10231, 38809, 35868, 10104, 31275, 10139, 24960, 15983, 11197, 36474, 10368, 10121, 24931, 47145, 10305, 10231, 21739, 29744, 119, 102]",2
9398,"[146, 75980, 22094, 11486, 107832, 10107, 17587, 117, 15549, 119, 102]","[10377, 10124, 14128, 11486, 107832, 10107, 17587, 119, 102]",0
9399,"[12865, 112, 22469, 10347, 10105, 10422, 10114, 10840, 15772, 11951, 13086, 12606, 47529, 10107, 117, 10473, 10992, 10108, 12676, 10301, 32340, 79203, 11130, 119, 102]","[12865, 13086, 19774, 32340, 79203, 11130, 12606, 47529, 10107, 132, 10684, 19164, 10301, 23902, 119, 102]",0
9400,"[12689, 12277, 10689, 12172, 10678, 117, 10146, 55808, 10146, 10189, 10124, 117, 13028, 10111, 20442, 10588, 25157, 18093, 21408, 10114, 58208, 42819, 119, 102]","[10117, 10588, 59822, 61285, 119, 102]",2
9401,"[16062, 10271, 13007, 10305, 84692, 11382, 117, 67302, 11499, 36822, 10561, 40187, 13779, 57850, 68701, 10174, 117, 105199, 10794, 10362, 10410, 37922, 117, 13229, 72274, 28205, 11410, 71294, 117, 11015, 10294, 11282, 72857, 10115, 47461, 11759, 106, 102]","[16062, 26055, 59230, 20534, 27689, 48328, 19385, 119, 102]",2
9402,"[11696, 12185, 16589, 10135, 10105, 13409, 25744, 10155, 13382, 10105, 44253, 10114, 77298, 26228, 117, 10319, 10689, 59220, 10336, 10114, 10455, 11816, 12723, 119, 102]","[11696, 26546, 10435, 10108, 10105, 44253, 10336, 26228, 10142, 20182, 119, 102]",2
9403,"[72755, 48201, 18529, 117, 10360, 20934, 10133, 10109, 10440, 11614, 73097, 10109, 20089, 14013, 117, 56448, 31707, 10342, 14266, 10550, 14266, 15694, 10853, 20954, 10113, 33376, 14266, 11471, 42751, 40725, 102]","[12148, 10147, 78308, 10280, 14266, 15694, 54062, 14783, 33376, 14266, 160, 100962, 54609, 16727, 119, 102]",2
9404,"[146, 12174, 112, 10323, 10452, 13387, 10336, 169, 13172, 187, 14394, 20957, 10129, 117, 10741, 118, 12221, 11192, 118, 10345, 10160, 16298, 117, 169, 31603, 187, 14394, 20957, 10129, 117, 15607, 118, 12221, 11192, 118, 10473, 10435, 10189, 16199, 10894, 12820, 62729, 10911, 10114, 171, 40846, 10877, 119, 102]","[146, 10134, 23247, 10111, 12174, 10893, 10452, 13387, 169, 12474, 16199, 119, 102]",2
9405,"[177, 27874, 11155, 10894, 10347, 10151, 56237, 14446, 19826, 10108, 39429, 11405, 10426, 10111, 10293, 177, 177, 30181, 16938, 112, 188, 27874, 10271, 10894, 10347, 34778, 15525, 11203, 10135, 17446, 12723, 102]","[146, 27874, 10271, 10894, 14107, 10114, 39429, 11405, 10426, 10111, 10271, 112, 187, 10472, 26133, 10189, 10124, 34778, 15525, 11203, 10142, 10105, 12723, 119, 102]",0
9406,"[76080, 28466, 35127, 51799, 885, 18321, 69965, 11714, 19966, 11267, 898, 13841, 53809, 13184, 13016, 14242, 13794, 10977, 887, 89027, 11554, 24734, 867, 77809, 17110, 12151, 49696, 11267, 884, 46354, 24786, 11549, 898, 13841, 86025, 11453, 898, 45649, 98908, 16257, 10412, 13182, 103285, 865, 111211, 11549, 20429, 18187, 41937, 39680, 878, 11208, 55697, 11554, 11267, 896, 10914, 55759, 18321, 12213, 12878, 104741, 79559, 13016, 14242, 13794, 920, 102]","[76080, 28466, 35127, 51799, 73652, 11267, 34829, 885, 12878, 108021, 13665, 72774, 11072, 90240, 887, 89027, 67341, 14242, 13794, 920, 102]",2
9407,"[30306, 25308, 22270, 88435, 39246, 117, 10417, 62848, 21287, 179, 10237, 95921, 180, 67451, 10476, 56764, 21712, 10432, 20967, 16895, 12598, 31504, 51635, 29173, 148, 29782, 10147, 32015, 10558, 10180, 119, 102]","[141, 35823, 21287, 21712, 16732, 119, 102]",0
9408,"[10111, 10689, 112, 11639, 39806, 10380, 177, 16938, 112, 188, 27874, 10271, 10894, 10149, 19626, 11178, 15198, 10114, 10950, 37811, 11345, 10435, 14229, 102]","[15591, 10689, 112, 11639, 19034, 39806, 117, 10950, 37811, 10230, 11345, 10894, 10347, 15198, 119, 102]",2
9409,"[10117, 10798, 12600, 42281, 10107, 12363, 48350, 12211, 29899, 12871, 113, 18370, 41746, 10347, 15008, 10106, 34202, 10340, 11731, 10419, 114, 117, 20194, 42507, 10206, 10879, 15803, 59404, 10107, 113, 10257, 11348, 11088, 35350, 10336, 10106, 105133, 21073, 10111, 47243, 25303, 114, 117, 10111, 169, 15601, 10108, 20509, 13268, 119, 102]","[27162, 13268, 10111, 27920, 19904, 10169, 10257, 11348, 11088, 10106, 11345, 10301, 11408, 14579, 119, 102]",0
9410,"[11696, 56433, 10105, 14326, 10237, 10188, 14925, 10115, 14854, 98373, 10238, 10160, 10105, 41444, 10107, 11053, 10114, 10531, 11940, 10146, 34140, 14854, 10908, 119, 102]","[10117, 41444, 10107, 10301, 12647, 12038, 34140, 14854, 10908, 119, 102]",0
9411,"[56965, 10393, 10531, 48718, 10216, 10188, 14856, 96579, 10129, 10804, 11065, 25259, 37456, 20442, 48246, 10111, 12647, 18500, 20442, 23627, 118, 118, 60015, 13028, 12253, 10106, 10105, 14856, 119, 102]","[14856, 96579, 10129, 12415, 14856, 70702, 10798, 109415, 14197, 11084, 10684, 45083, 102]",2
9412,"[13448, 10189, 112, 187, 10189, 112, 187, 59516, 10454, 102]","[23488, 117, 33370, 119, 102]",0
9413,"[10117, 11364, 11471, 10686, 22441, 10108, 10105, 16965, 61897, 10301, 10135, 28179, 10106, 10105, 64617, 11325, 119, 102]","[11696, 10529, 22441, 11019, 10950, 10108, 77057, 119, 102]",1
9414,"[64737, 27945, 36993, 16895, 42259, 117, 11934, 10173, 11935, 16807, 12505, 28022, 20005, 13848, 13199, 20264, 117, 20341, 21646, 10331, 11934, 10173, 172, 15915, 119, 102]","[29546, 10173, 172, 15915, 16591, 69277, 32221, 51221, 80165, 119, 102]",0
9415,"[13044, 69555, 752, 56744, 15974, 14269, 26330, 10582, 31944, 25863, 43164, 23856, 82379, 11076, 39274, 102104, 29921, 119, 102]","[14269, 26330, 10582, 31944, 25863, 12427, 56744, 12611, 21024, 19249, 119, 102]",0
9416,"[177, 19540, 83279, 10142, 10105, 18379, 177, 16938, 112, 188, 10529, 10635, 10114, 24944, 10105, 12748, 102]","[10117, 18379, 10124, 19540, 18322, 11084, 10105, 12748, 119, 102]",1
9417,"[43707, 10440, 15308, 117, 12361, 44830, 10401, 11471, 82035, 13322, 10549, 10117, 88422, 12134, 106738, 13723, 13852, 15176, 10483, 12096, 10109, 10824, 11282, 11037, 10549, 56149, 46542, 10400, 14266, 48201, 13259, 10549, 10879, 20611, 11471, 10879, 20467, 119, 102]","[77203, 17938, 16119, 11471, 112, 10117, 88422, 112, 12134, 64076, 15308, 10132, 50825, 12920, 48201, 13259, 11005, 61197, 102]",0
9418,"[10117, 11499, 26505, 10108, 10226, 42422, 28277, 10146, 11846, 40981, 10108, 35862, 10340, 10111, 10105, 72068, 10108, 17941, 12857, 10105, 52964, 10114, 16829, 61643, 10151, 11732, 11357, 93141, 117, 28846, 10114, 30753, 10114, 169, 12103, 10108, 41388, 10172, 41372, 10111, 57125, 119, 102]","[14235, 59822, 12935, 10135, 10105, 52964, 10142, 56566, 10230, 10226, 40266, 10111, 11357, 45375, 10230, 119, 102]",1
9419,"[21023, 175, 105380, 10112, 117, 11064, 10196, 44775, 10112, 10128, 101792, 10338, 17448, 18852, 99965, 10304, 47003, 10130, 10304, 10163, 73741, 11280, 117, 10128, 99864, 10115, 81641, 18508, 28989, 11250, 11493, 15112, 37667, 10106, 69121, 10304, 46801, 10130, 10140, 91829, 63345, 72402, 10633, 50824, 54609, 68858, 10106, 32699, 10151, 56441, 119, 102]","[49107, 81641, 11250, 86493, 18852, 15967, 74458, 10400, 18443, 10130, 11250, 10128, 15112, 37667, 30386, 69121, 11058, 46801, 119, 102]",2
9420,"[13646, 10124, 62136, 12976, 17446, 13578, 26854, 10263, 15557, 10129, 14309, 13068, 54609, 10206, 12172, 10106, 10581, 118, 118, 10111, 12976, 146, 30587, 10261, 10894, 10149, 13123, 119, 102]","[10747, 10124, 12976, 13068, 54609, 10206, 12172, 10106, 10581, 10111, 12976, 146, 27874, 10261, 11337, 10149, 13123, 119, 102]",0
9421,"[10111, 12676, 10301, 10105, 11426, 10189, 13028, 21852, 10944, 13028, 11639, 100025, 85655, 10112, 11345, 10105, 11152, 10108, 10105, 35688, 10189, 10301, 13028, 21852, 10178, 19094, 17907, 102]","[11065, 11367, 11304, 12277, 10271, 112, 187, 14128, 10114, 11639, 100025, 85655, 10112, 12676, 19164, 10108, 11426, 119, 102]",1
9422,"[23223, 41163, 10901, 10114, 169, 19182, 50059, 117, 10380, 12041, 10123, 12166, 11444, 13028, 17860, 10105, 10464, 13448, 10142, 13028, 119, 102]","[11065, 11387, 10529, 10114, 22419, 169, 17684, 11360, 13028, 17860, 10464, 10189, 14009, 10142, 13028, 119, 102]",0
9423,"[183, 25686, 10189, 15107, 15329, 11846, 11023, 12257, 177, 36110, 102]","[13646, 15107, 15329, 11846, 12373, 13028, 21528, 10380, 11299, 12902, 19868, 10107, 119, 102]",1
9424,"[10159, 54074, 10113, 125, 31694, 10109, 60594, 10104, 56721, 10104, 10182, 26031, 10104, 18100, 10212, 96503, 10317, 119, 102]","[10630, 26031, 10104, 18100, 10212, 96503, 10317, 10192, 17068, 40298, 10110, 102835, 119, 102]",2
9425,"[30417, 15920, 61149, 510, 49238, 10375, 38494, 25263, 63885, 10122, 12999, 119, 102]","[30417, 15920, 53243, 510, 49238, 66581, 10375, 10234, 14689, 37322, 117, 46172, 10791, 10702, 10234, 87455, 102]",1
9426,"[22193, 10107, 10114, 44971, 13024, 14647, 12845, 14403, 49350, 10106, 102]","[10117, 11683, 10393, 14772, 74187, 117, 22087, 10105, 18586, 119, 102]",2
9427,"[49869, 67948, 10280, 18087, 52661, 13743, 10325, 10549, 84591, 10340, 10537, 117, 13683, 32180, 59150, 11739, 113, 12645, 73840, 10549, 103695, 10138, 119, 102]","[63710, 10148, 110066, 10339, 105852, 10342, 23105, 20758, 33108, 25085, 91610, 10132, 33031, 10116, 10549, 13683, 119, 102]",1
9428,"[14265, 852, 105764, 10412, 16208, 14117, 852, 18187, 146, 12022, 855, 18187, 42263, 72678, 10412, 16208, 84293, 23678, 22852, 10826, 50448, 111193, 11845, 16257, 11081, 898, 13718, 19030, 31222, 11554, 117, 893, 12878, 89761, 28863, 11554, 10532, 11186, 885, 18321, 91618, 78954, 29161, 11549, 11081, 52905, 28466, 11714, 19741, 22949, 10569, 920, 102]","[105127, 42057, 13525, 887, 13537, 13466, 10412, 13182, 14265, 11081, 52905, 11267, 37038, 92191, 16192, 42057, 14117, 852, 18187, 891, 15919, 10412, 101415, 11554, 10412, 13182, 865, 17279, 870, 66921, 17203, 11716, 920, 102]",2
9429,"[10306, 13258, 12964, 10549, 13956, 24238, 10133, 11520, 11310, 66304, 20664, 19065, 13319, 13883, 103036, 10716, 11037, 10833, 11021, 112, 10132, 13956, 24238, 10133, 42231, 92287, 73414, 12677, 13319, 13883, 42009, 108320, 77155, 53301, 14266, 53301, 117, 112, 16803, 11877, 75447, 10775, 99932, 20664, 11037, 13743, 19522, 58434, 10549, 82729, 10549, 10743, 21187, 10293, 41027, 11037, 99025, 13743, 59014, 10549, 10420, 119, 102]","[31826, 31389, 10113, 190, 70436, 42231, 10743, 21187, 10132, 10824, 77194, 10113, 10549, 57297, 10716, 11037, 14266, 15694, 27983, 10138, 24296, 10538, 119, 102]",2
9430,"[33939, 42596, 10743, 41501, 10417, 12137, 33598, 10331, 16317, 117, 18852, 18643, 44595, 19087, 11057, 10417, 15605, 22894, 32263, 119, 102]","[33686, 51582, 12660, 11213, 16130, 119, 102]",1
9431,"[10106, 13028, 21852, 12820, 73082, 10169, 10105, 72378, 11387, 11044, 10189, 112, 187, 11155, 10893, 27949, 31237, 10689, 16938, 112, 188, 10271, 112, 172, 57047, 11850, 10689, 112, 172, 12820, 14499, 169, 16745, 93397, 10950, 11155, 10111, 23763, 10271, 10322, 19353, 10111, 11783, 10135, 11951, 112, 22469, 13574, 20442, 17920, 102]","[10117, 49260, 10309, 12820, 10464, 10108, 11299, 31725, 119, 102]",2
9432,"[10167, 11389, 117, 12449, 17464, 22641, 24564, 117, 12807, 10108, 11165, 29611, 117, 22414, 10108, 11165, 14903, 117, 13684, 117, 22414, 10108, 11165, 19129, 117, 10111, 60524, 119, 102]","[153, 10546, 50864, 10124, 10472, 10464, 10108, 10105, 12449, 17464, 17585, 19353, 119, 102]",2
9433,"[13645, 11123, 193, 10888, 117, 26158, 25835, 14364, 10109, 65103, 14746, 10104, 44434, 12597, 69186, 65887, 117, 10164, 10121, 10126, 180, 10129, 105238, 10183, 10125, 64354, 89772, 173, 12806, 113, 10192, 114, 10121, 14283, 10110, 47501, 10164, 16600, 28184, 31822, 10147, 10104, 39019, 10220, 10121, 10126, 42840, 45858, 10113, 10110, 10888, 119, 102]","[26158, 19096, 10228, 12477, 11783, 74158, 11153, 10183, 10119, 10120, 24290, 11849, 14746, 119, 102]",2
9434,"[106523, 10553, 13436, 109686, 119, 102]","[13069, 10110, 23486, 51014, 82927, 12436, 119, 102]",0
9435,"[2080, 7693, 117, 21452, 67826, 27458, 7699, 4917, 4461, 4321, 2555, 5718, 2072, 2210, 2149, 4380, 29790, 118, 48522, 5718, 4037, 2446, 1882, 102]","[5737, 4580, 8677, 4229, 2433, 7725, 2179, 5718, 4037, 2446, 8332, 3626, 7907, 7139, 1882, 102]",1
9436,"[73670, 10124, 10379, 169, 15630, 10142, 53147, 117, 10169, 10551, 10950, 12630, 44924, 30870, 11408, 11894, 10111, 12533, 32682, 118, 11324, 35055, 10107, 10111, 11816, 54652, 15388, 119, 102]","[11340, 10108, 10105, 10950, 12630, 44924, 10106, 73670, 36300, 10107, 106482, 11153, 35055, 10107, 119, 102]",1
9437,"[14600, 94452, 10454, 10173, 19975, 28751, 10155, 10455, 55185, 12276, 117, 15045, 10107, 46638, 60251, 10142, 18832, 169, 15162, 33250, 10169, 19366, 78071, 28524, 117, 18694, 24464, 117, 11365, 41048, 117, 12011, 117, 10111, 10380, 10135, 119, 102]","[69050, 10454, 10301, 10173, 19975, 28751, 10155, 10455, 18694, 24464, 10111, 41048, 119, 102]",2
9438,"[80131, 117, 13605, 17145, 117, 172, 19093, 61785, 38743, 15554, 36181, 16239, 117, 110197, 10561, 19130, 14302, 16746, 10147, 15554, 23653, 40091, 60064, 10713, 14302, 16746, 10147, 119, 102]","[10407, 23763, 13369, 12146, 13878, 31975, 86649, 40091, 10410, 14302, 16746, 17532, 10147, 119, 102]",1
9439,"[40160, 10582, 56791, 12949, 10502, 25908, 73651, 22147, 784, 10429, 81354, 72929, 25995, 14269, 24455, 49438, 24940, 12190, 47030, 10150, 819, 13154, 10673, 763, 14914, 34281, 791, 13154, 13378, 13244, 82379, 773, 37951, 14666, 11503, 10566, 12616, 34821, 10700, 784, 18749, 69555, 77300, 10861, 837, 102]","[24737, 47902, 63460, 10582, 56791, 12949, 10502, 25908, 12949, 10502, 25908, 102724, 22147, 784, 10429, 81354, 72929, 25995, 18186, 37951, 11800, 19878, 10691, 787, 26649, 12427, 63774, 819, 13154, 35104, 763, 14914, 65409, 778, 68385, 10861, 102]",2
9440,"[146, 14499, 10271, 10114, 13028, 10189, 13028, 12172, 10149, 10380, 136, 102]","[146, 49151, 10189, 13028, 12172, 10472, 10149, 10380, 119, 102]",2
9441,"[10124, 45989, 10354, 39554, 70273, 117, 14608, 25285, 12495, 11859, 21171, 10157, 10392, 13227, 10425, 11163, 18864, 10342, 32238, 11163, 10228, 13133, 10679, 69857, 62266, 60511, 117, 122, 117, 10757, 117, 10259, 76335, 36292, 86119, 10115, 11163, 15688, 15181, 11039, 12680, 117, 10105, 10707, 10126, 16334, 102257, 22750, 18529, 30022, 70098, 10112, 16334, 10549, 12355, 85550, 11163, 12234, 10931, 47668, 14580, 10147, 11163, 25470, 13362, 70273, 18910, 10921, 10201, 20685, 10213, 13080, 119, 102]","[34475, 16916, 50363, 11081, 863, 62752, 10914, 867, 18438, 50460, 39680, 11549, 93391, 865, 15552, 13841, 10569, 920, 102]",0
9442,"[26467, 10261, 22755, 45452, 119, 102]","[10357, 10134, 17094, 33551, 119, 102]",2
9443,"[146, 112, 172, 48323, 10162, 10957, 10798, 11084, 14907, 10111, 146, 112, 172, 17527, 10162, 10271, 10950, 10106, 15127, 12542, 21133, 10189, 10261, 10134, 10452, 89025, 10108, 11152, 38078, 10345, 26133, 119, 102]","[146, 38008, 11850, 26133, 10345, 30455, 10124, 12718, 52070, 40018, 10957, 119, 102]",0
9444,"[516, 43514, 11148, 33190, 117, 10375, 13076, 11148, 117, 10375, 13076, 11148, 10405, 555, 13317, 11851, 31751, 117, 33682, 26129, 11148, 66648, 10122, 13826, 14814, 10205, 117, 10122, 36366, 88504, 30604, 32615, 10277, 560, 53615, 64458, 48575, 16183, 51170, 10752, 10122, 13826, 14814, 10205, 119, 102]","[522, 10227, 101584, 10205, 10277, 10332, 13488, 14614, 13826, 14814, 10205, 12614, 17436, 561, 50609, 119, 102]",1
9445,"[10117, 69191, 27321, 21597, 12250, 18514, 10124, 31991, 117, 16934, 10167, 12976, 10684, 11388, 10149, 55450, 11847, 10105, 25468, 38200, 136, 102]","[11723, 10124, 169, 31991, 12250, 18514, 10189, 10134, 10472, 24071, 119, 102]",0
9446,"[11341, 10502, 766, 35263, 97587, 88977, 11341, 24148, 772, 76924, 10502, 10863, 59901, 10700, 52056, 10382, 10909, 10961, 80358, 11091, 787, 23379, 759, 81574, 15909, 19014, 14507, 781, 29863, 10502, 10560, 30447, 63298, 10289, 101217, 41484, 97587, 11843, 73886, 23379, 30957, 12949, 67042, 59901, 24639, 20907, 11294, 15430, 11749, 102]","[793, 45316, 46540, 13633, 786, 40381, 66709, 41484, 97587, 10388, 11843, 10388, 55532, 10673, 23379, 119, 102]",1
9447,"[70615, 10106, 169, 119, 172, 119, 56036, 10114, 15217, 38713, 10105, 34200, 10111, 42169, 25905, 10108, 10105, 71989, 71027, 119, 102]","[10377, 12415, 10105, 71989, 71027, 10134, 10186, 17296, 26591, 119, 102]",1
9448,"[151, 20270, 40813, 11213, 15723, 29937, 28296, 23258, 12334, 10432, 37452, 103824, 15054, 50622, 11859, 12552, 14421, 12393, 119, 102]","[157, 26596, 16807, 17739, 49715, 14175, 47766, 12598, 23258, 11634, 119, 102]",0
9449,"[10293, 11951, 27156, 10189, 10473, 11951, 30181, 10309, 10115, 112, 188, 54214, 10169, 10271, 10380, 10261, 15107, 10189, 10435, 14764, 11858, 102]","[10357, 15107, 10189, 10435, 14764, 11858, 117, 10662, 11951, 27156, 119, 102]",0
9450,"[10630, 57859, 15166, 84553, 66770, 10310, 10164, 55446, 15762, 117, 10153, 33086, 12747, 10106, 10575, 11435, 12871, 65876, 10110, 10125, 69863, 10667, 10567, 14927, 169, 14721, 10104, 39972, 10104, 70838, 10171, 61555, 10173, 10285, 12229, 10972, 11822, 72575, 10107, 119, 102]","[13497, 10125, 55446, 15762, 117, 10182, 57859, 15166, 84553, 10543, 66770, 10310, 119, 102]",0
9451,"[2243, 4380, 3976, 2206, 2080, 10064, 7735, 3626, 3878, 2496, 2079, 10064, 2262, 5817, 7761, 5718, 10064, 3241, 2262, 3031, 7700, 7906, 3999, 5765, 2555, 5718, 10064, 3235, 3169, 2206, 7838, 6007, 5778, 5821, 7109, 1881, 7084, 7083, 1881, 3223, 7104, 3978, 7704, 7080, 7109, 10064, 3999, 2204, 3976, 3031, 3408, 3584, 2259, 2135, 3767, 3240, 10064, 3000, 2110, 3976, 2756, 2204, 6007, 7114, 3350, 1882, 102]","[3976, 3031, 3408, 2078, 5509, 4356, 10064, 2751, 6007, 4881, 7083, 102]",1
9452,"[27448, 106, 10261, 12415, 10160, 12469, 119, 102]","[10357, 59158, 10162, 10192, 10635, 33740, 119, 102]",2
9453,"[80376, 25984, 28506, 11068, 474, 13140, 15751, 16146, 30358, 14144, 28506, 42341, 11698, 465, 16146, 44973, 14840, 119, 63940, 10161, 17074, 53720, 28506, 20660, 79802, 18054, 11698, 12905, 113, 10487, 21104, 11476, 31111, 10356, 77933, 14669, 10470, 15022, 114, 119, 102]","[20520, 12905, 466, 13140, 111053, 59001, 11338, 465, 16146, 44973, 14840, 119, 63940, 10161, 11338, 106127, 480, 19582, 111052, 29337, 87336, 117, 99291, 471, 468, 19329, 66997, 30793, 10720, 42341, 11698, 465, 16146, 44973, 14840, 17866, 469, 79511, 16146, 21263, 70616, 52189, 480, 19582, 111052, 29337, 87336, 119, 102]",1
